Step	Time	Epot	Ekin	Etot	T
512	0.000512	0.007173	946.706312	946.713484	1.048329
513	0.000513	0.007206	946.709822	946.717028	1.048333
514	0.000514	0.007239	946.713337	946.720577	1.048336
515	0.000515	0.007273	946.716856	946.724129	1.048340
516	0.000516	0.007307	946.720380	946.727686	1.048344
517	0.000517	0.007340	946.723907	946.731247	1.048348
518	0.000518	0.007374	946.727438	946.734812	1.048352
519	0.000519	0.007408	946.730974	946.738382	1.048356
520	0.000520	0.007442	946.734513	946.741955	1.048360
521	0.000521	0.007476	946.738057	946.745533	1.048364
522	0.000522	0.007511	946.741604	946.749115	1.048368
523	0.000523	0.007545	946.745156	946.752701	1.048372
524	0.000524	0.007580	946.748712	946.756292	1.048376
525	0.000525	0.007614	946.752272	946.759887	1.048380
526	0.000526	0.007649	946.755836	946.763485	1.048384
527	0.000527	0.007684	946.759405	946.767089	1.048387
528	0.000528	0.007719	946.762977	946.770696	1.048391
529	0.000529	0.007754	946.766553	946.774307	1.048395
530	0.000530	0.007789	946.770134	946.777923	1.048399
531	0.000531	0.007825	946.773718	946.781543	1.048403
532	0.000532	0.007860	946.777307	946.785167	1.048407
533	0.000533	0.007895	946.780900	946.788795	1.048411
534	0.000534	0.007931	946.784497	946.792428	1.048415
535	0.000535	0.007967	946.788098	946.796064	1.048419
536	0.000536	0.008003	946.791703	946.799705	1.048423
537	0.000537	0.008039	946.795312	946.803350	1.048427
538	0.000538	0.008075	946.798925	946.807000	1.048431
539	0.000539	0.008111	946.802542	946.810653	1.048435
540	0.000540	0.008147	946.806164	946.814311	1.048439
541	0.000541	0.008184	946.809789	946.817973	1.048443
542	0.000542	0.008220	946.813419	946.821639	1.048447
543	0.000543	0.008257	946.817052	946.825309	1.048451
544	0.000544	0.008294	946.820690	946.828984	1.048455
545	0.000545	0.008330	946.824332	946.832662	1.048459
546	0.000546	0.008367	946.827978	946.836345	1.048463
547	0.000547	0.008404	946.831628	946.840033	1.048467
548	0.000548	0.008442	946.835282	946.843724	1.048471
549	0.000549	0.008479	946.838940	946.847419	1.048475
550	0.000550	0.008516	946.842603	946.851119	1.048480
551	0.000551	0.008554	946.846269	946.854823	1.048484
552	0.000552	0.008592	946.849939	946.858531	1.048488
553	0.000553	0.008630	946.853614	946.862243	1.048492
554	0.000554	0.008667	946.857293	946.865960	1.048496
555	0.000555	0.008705	946.860975	946.869681	1.048500
556	0.000556	0.008744	946.864662	946.873406	1.048504
557	0.000557	0.008782	946.868353	946.877135	1.048508
558	0.000558	0.008820	946.872048	946.880868	1.048512
559	0.000559	0.008859	946.875747	946.884606	1.048516
560	0.000560	0.008897	946.879450	946.888347	1.048520
561	0.000561	0.008936	946.883157	946.892093	1.048524
562	0.000562	0.008975	946.886868	946.895843	1.048529
563	0.000563	0.009014	946.890584	946.899598	1.048533
564	0.000564	0.009053	946.894303	946.903356	1.048537
565	0.000565	0.009092	946.898027	946.907119	1.048541
566	0.000566	0.009132	946.901754	946.910886	1.048545
567	0.000567	0.009171	946.905486	946.914657	1.048549
568	0.000568	0.009211	946.909222	946.918432	1.048553
569	0.000569	0.009250	946.912962	946.922212	1.048557
570	0.000570	0.009290	946.916706	946.925996	1.048562
571	0.000571	0.009330	946.920454	946.929783	1.048566
572	0.000572	0.009370	946.924206	946.933576	1.048570
573	0.000573	0.009410	946.927962	946.937372	1.048574
574	0.000574	0.009450	946.931722	946.941172	1.048578
575	0.000575	0.009491	946.935486	946.944977	1.048582
576	0.000576	0.009531	946.939255	946.948786	1.048586
577	0.000577	0.009572	946.943027	946.952599	1.048591
578	0.000578	0.009613	946.946804	946.956416	1.048595
579	0.000579	0.009654	946.950584	946.960238	1.048599
580	0.000580	0.009695	946.954369	946.964064	1.048603
581	0.000581	0.009736	946.958158	946.967893	1.048607
582	0.000582	0.009777	946.961950	946.971728	1.048612
583	0.000583	0.009819	946.965747	946.975566	1.048616
584	0.000584	0.009860	946.969548	946.979408	1.048620
585	0.000585	0.009902	946.973353	946.983255	1.048624
586	0.000586	0.009944	946.977162	946.987106	1.048628
587	0.000587	0.009985	946.980975	946.990961	1.048633
588	0.000588	0.010027	946.984793	946.994820	1.048637
589	0.000589	0.010070	946.988614	946.998684	1.048641
590	0.000590	0.010112	946.992439	947.002551	1.048645
591	0.000591	0.010154	946.996269	947.006423	1.048650
592	0.000592	0.010197	947.000102	947.010299	1.048654
593	0.000593	0.010239	947.003940	947.014179	1.048658
594	0.000594	0.010282	947.007782	947.018064	1.048662
595	0.000595	0.010325	947.011627	947.021952	1.048667
596	0.000596	0.010368	947.015477	947.025845	1.048671
597	0.000597	0.010411	947.019331	947.029742	1.048675
598	0.000598	0.010455	947.023189	947.033643	1.048679
599	0.000599	0.010498	947.027051	947.037549	1.048684
600	0.000600	0.010542	947.030917	947.041458	1.048688
601	0.000601	0.010585	947.034787	947.045372	1.048692
602	0.000602	0.010629	947.038661	947.049290	1.048697
603	0.000603	0.010673	947.042539	947.053212	1.048701
604	0.000604	0.010717	947.046422	947.057139	1.048705
605	0.000605	0.010761	947.050308	947.061069	1.048709
606	0.000606	0.010806	947.054198	947.065004	1.048714
607	0.000607	0.010850	947.058093	947.068943	1.048718
608	0.000608	0.010895	947.061991	947.072886	1.048722
609	0.000609	0.010939	947.065894	947.076833	1.048727
610	0.000610	0.010984	947.069801	947.080785	1.048731
611	0.000611	0.011029	947.073711	947.084741	1.048735
612	0.000612	0.011074	947.077626	947.088701	1.048740
613	0.000613	0.011120	947.081545	947.092665	1.048744
614	0.000614	0.011165	947.085468	947.096633	1.048748
615	0.000615	0.011210	947.089395	947.100605	1.048753
616	0.000616	0.011256	947.093326	947.104582	1.048757
617	0.000617	0.011302	947.097261	947.108563	1.048761
618	0.000618	0.011348	947.101200	947.112548	1.048766
619	0.000619	0.011394	947.105143	947.116537	1.048770
620	0.000620	0.011440	947.109091	947.120531	1.048774
621	0.000621	0.011486	947.113042	947.124528	1.048779
622	0.000622	0.011533	947.116997	947.128530	1.048783
623	0.000623	0.011579	947.120957	947.132536	1.048788
624	0.000624	0.011626	947.124920	947.136546	1.048792
625	0.000625	0.011673	947.128888	947.140561	1.048796
626	0.000626	0.011720	947.132859	947.144579	1.048801
627	0.000627	0.011767	947.136835	947.148602	1.048805
628	0.000628	0.011814	947.140814	947.152629	1.048810
629	0.000629	0.011862	947.144798	947.156660	1.048814
630	0.000630	0.011909	947.148786	947.160695	1.048818
631	0.000631	0.011957	947.152778	947.164735	1.048823
632	0.000632	0.012005	947.156774	947.168778	1.048827
633	0.000633	0.012053	947.160774	947.172826	1.048832
634	0.000634	0.012101	947.164778	947.176878	1.048836
635	0.000635	0.012149	947.168786	947.180935	1.048841
636	0.000636	0.012198	947.172798	947.184995	1.048845
637	0.000637	0.012246	947.176814	947.189060	1.048849
638	0.000638	0.012295	947.180834	947.193129	1.048854
639	0.000639	0.012343	947.184858	947.197202	1.048858
640	0.000640	0.012392	947.188886	947.201279	1.048863
641	0.000641	0.012441	947.192919	947.205360	1.048867
642	0.000642	0.012491	947.196955	947.209446	1.048872
643	0.000643	0.012540	947.200995	947.213536	1.048876
644	0.000644	0.012590	947.205040	947.217629	1.048881
645	0.000645	0.012639	947.209088	947.221728	1.048885
646	0.000646	0.012689	947.213141	947.225830	1.048890
647	0.000647	0.012739	947.217198	947.229936	1.048894
648	0.000648	0.012789	947.221258	947.234047	1.048899
649	0.000649	0.012839	947.225323	947.238162	1.048903
650	0.000650	0.012890	947.229392	947.242281	1.048908
651	0.000651	0.012940	947.233464	947.246404	1.048912
652	0.000652	0.012991	947.237541	947.250532	1.048917
653	0.000653	0.013041	947.241622	947.254663	1.048921
654	0.000654	0.013092	947.245707	947.258799	1.048926
655	0.000655	0.013143	947.249796	947.262939	1.048930
656	0.000656	0.013195	947.253889	947.267083	1.048935
657	0.000657	0.013246	947.257986	947.271232	1.048939
658	0.000658	0.013298	947.262087	947.275384	1.048944
659	0.000659	0.013349	947.266192	947.279541	1.048948
660	0.000660	0.013401	947.270301	947.283702	1.048953
661	0.000661	0.013453	947.274414	947.287867	1.048957
662	0.000662	0.013505	947.278531	947.292036	1.048962
663	0.000663	0.013557	947.282652	947.296210	1.048967
664	0.000664	0.013610	947.286778	947.300387	1.048971
665	0.000665	0.013662	947.290907	947.304569	1.048976
666	0.000666	0.013715	947.295040	947.308755	1.048980
667	0.000667	0.013768	947.299178	947.312945	1.048985
668	0.000668	0.013821	947.303319	947.317140	1.048989
669	0.000669	0.013874	947.307464	947.321338	1.048994
670	0.000670	0.013927	947.311614	947.325541	1.048999
671	0.000671	0.013981	947.315767	947.329748	1.049003
672	0.000672	0.014034	947.319925	947.333959	1.049008
673	0.000673	0.014088	947.324086	947.338174	1.049012
674	0.000674	0.014142	947.328252	947.342394	1.049017
675	0.000675	0.014196	947.332422	947.346617	1.049022
676	0.000676	0.014250	947.336595	947.350845	1.049026
677	0.000677	0.014304	947.340773	947.355077	1.049031
678	0.000678	0.014359	947.344955	947.359313	1.049036
679	0.000679	0.014413	947.349140	947.363554	1.049040
680	0.000680	0.014468	947.353330	947.367798	1.049045
681	0.000681	0.014523	947.357524	947.372047	1.049049
682	0.000682	0.014578	947.361722	947.376300	1.049054
683	0.000683	0.014634	947.365924	947.380557	1.049059
684	0.000684	0.014689	947.370129	947.384818	1.049063
685	0.000685	0.014744	947.374339	947.389084	1.049068
686	0.000686	0.014800	947.378553	947.393353	1.049073
687	0.000687	0.014856	947.382771	947.397627	1.049077
688	0.000688	0.014912	947.386993	947.401905	1.049082
689	0.000689	0.014968	947.391219	947.406187	1.049087
690	0.000690	0.015025	947.395449	947.410474	1.049091
691	0.000691	0.015081	947.399683	947.414764	1.049096
692	0.000692	0.015138	947.403921	947.419059	1.049101
693	0.000693	0.015195	947.408163	947.423358	1.049105
694	0.000694	0.015252	947.412409	947.427661	1.049110
695	0.000695	0.015309	947.416659	947.431968	1.049115
696	0.000696	0.015366	947.420914	947.436280	1.049120
697	0.000697	0.015423	947.425172	947.440595	1.049124
698	0.000698	0.015481	947.429434	947.444915	1.049129
699	0.000699	0.015539	947.433700	947.449239	1.049134
700	0.000700	0.015597	947.437970	947.453567	1.049138
701	0.000701	0.015655	947.442245	947.457899	1.049143
702	0.000702	0.015713	947.446523	947.462236	1.049148
703	0.000703	0.015771	947.450805	947.466576	1.049153
704	0.000704	0.015830	947.455091	947.470921	1.049157
705	0.000705	0.015889	947.459382	947.475270	1.049162
706	0.000706	0.015947	947.463676	947.479623	1.049167
707	0.000707	0.016006	947.467974	947.483981	1.049172
708	0.000708	0.016066	947.472277	947.488342	1.049176
709	0.000709	0.016125	947.476583	947.492708	1.049181
710	0.000710	0.016185	947.480893	947.497078	1.049186
711	0.000711	0.016244	947.485208	947.501452	1.049191
712	0.000712	0.016304	947.489526	947.505830	1.049196
713	0.000713	0.016364	947.493848	947.510213	1.049200
714	0.000714	0.016424	947.498175	947.514599	1.049205
715	0.000715	0.016485	947.502505	947.518990	1.049210
716	0.000716	0.016545	947.506840	947.523385	1.049215
717	0.000717	0.016606	947.511178	947.527784	1.049219
718	0.000718	0.016667	947.515521	947.532187	1.049224
719	0.000719	0.016728	947.519867	947.536595	1.049229
720	0.000720	0.016789	947.524218	947.541006	1.049234
721	0.000721	0.016850	947.528572	947.545422	1.049239
722	0.000722	0.016912	947.532931	947.549842	1.049244
723	0.000723	0.016973	947.537293	947.554266	1.049248
724	0.000724	0.017035	947.541659	947.558694	1.049253
725	0.000725	0.017097	947.546030	947.563127	1.049258
726	0.000726	0.017159	947.550404	947.567564	1.049263
727	0.000727	0.017221	947.554783	947.572004	1.049268
728	0.000728	0.017284	947.559166	947.576449	1.049273
729	0.000729	0.017347	947.563552	947.580899	1.049277
730	0.000730	0.017409	947.567943	947.585352	1.049282
731	0.000731	0.017472	947.572337	947.589809	1.049287
732	0.000732	0.017536	947.576736	947.594271	1.049292
733	0.000733	0.017599	947.581138	947.598737	1.049297
734	0.000734	0.017662	947.585545	947.603207	1.049302
735	0.000735	0.017726	947.589955	947.607681	1.049307
736	0.000736	0.017790	947.594370	947.612160	1.049312
737	0.000737	0.017854	947.598788	947.616642	1.049316
738	0.000738	0.017918	947.603211	947.621129	1.049321
739	0.000739	0.017983	947.607637	947.625620	1.049326
740	0.000740	0.018047	947.612068	947.630115	1.049331
741	0.000741	0.018112	947.616502	947.634614	1.049336
742	0.000742	0.018177	947.620941	947.639117	1.049341
743	0.000743	0.018242	947.625383	947.643625	1.049346
744	0.000744	0.018307	947.629830	947.648137	1.049351
745	0.000745	0.018372	947.634280	947.652653	1.049356
746	0.000746	0.018438	947.638735	947.657173	1.049361
747	0.000747	0.018504	947.643193	947.661697	1.049366
748	0.000748	0.018570	947.647656	947.666225	1.049371
749	0.000749	0.018636	947.652122	947.670758	1.049375
750	0.000750	0.018702	947.656593	947.675295	1.049380
751	0.000751	0.018768	947.661067	947.679836	1.049385
752	0.000752	0.018835	947.665545	947.684381	1.049390
753	0.000753	0.018902	947.670028	947.688930	1.049395
754	0.000754	0.018969	947.674514	947.693483	1.049400
755	0.000755	0.019036	947.679005	947.698041	1.049405
756	0.000756	0.019103	947.683499	947.702603	1.049410
757	0.000757	0.019171	947.687998	947.707168	1.049415
758	0.000758	0.019239	947.692500	947.711739	1.049420
759	0.000759	0.019307	947.697006	947.716313	1.049425
760	0.000760	0.019375	947.701517	947.720891	1.049430
761	0.000761	0.019443	947.706031	947.725474	1.049435
762	0.000762	0.019511	947.710549	947.730061	1.049440
763	0.000763	0.019580	947.715072	947.734651	1.049445
764	0.000764	0.019649	947.719598	947.739246	1.049450
765	0.000765	0.019718	947.724128	947.743846	1.049455
766	0.000766	0.019787	947.728662	947.748449	1.049460
767	0.000767	0.019856	947.733201	947.753057	1.049465
768	0.000768	0.019926	947.737743	947.757668	1.049470
769	0.000769	0.019995	947.742289	947.762284	1.049475
770	0.000770	0.020065	947.746839	947.766904	1.049480
771	0.000771	0.020135	947.751393	947.771529	1.049485
772	0.000772	0.020205	947.755952	947.776157	1.049490
773	0.000773	0.020276	947.760514	947.780789	1.049495
774	0.000774	0.020346	947.765080	947.785426	1.049501
775	0.000775	0.020417	947.769650	947.790067	1.049506
776	0.000776	0.020488	947.774224	947.794712	1.049511
777	0.000777	0.020559	947.778802	947.799361	1.049516
778	0.000778	0.020631	947.783384	947.804015	1.049521
779	0.000779	0.020702	947.787970	947.808672	1.049526
780	0.000780	0.020774	947.792560	947.813334	1.049531
781	0.000781	0.020846	947.797154	947.818000	1.049536
782	0.000782	0.020918	947.801752	947.822670	1.049541
783	0.000783	0.020990	947.806354	947.827344	1.049546
784	0.000784	0.021063	947.810960	947.832022	1.049551
785	0.000785	0.021135	947.815570	947.836705	1.049556
786	0.000786	0.021208	947.820183	947.841391	1.049562
787	0.000787	0.021281	947.824801	947.846082	1.049567
788	0.000788	0.021354	947.829423	947.850777	1.049572
789	0.000789	0.021428	947.834049	947.855476	1.049577
790	0.000790	0.021501	947.838678	947.860180	1.049582
791	0.000791	0.021575	947.843312	947.864887	1.049587
792	0.000792	0.021649	947.847950	947.869599	1.049592
793	0.000793	0.021723	947.852591	947.874314	1.049597
794	0.000794	0.021798	947.857237	947.879034	1.049603
795	0.000795	0.021872	947.861886	947.883758	1.049608
796	0.000796	0.021947	947.866540	947.888487	1.049613
797	0.000797	0.022022	947.871197	947.893219	1.049618
798	0.000798	0.022097	947.875859	947.897956	1.049623
799	0.000799	0.022172	947.880524	947.902696	1.049628
800	0.000800	0.022248	947.885194	947.907441	1.049633
801	0.000801	0.022323	947.889867	947.912190	1.049639
802	0.000802	0.022399	947.894544	947.916944	1.049644
803	0.000803	0.022475	947.899225	947.921701	1.049649
804	0.000804	0.022552	947.903911	947.926462	1.049654
805	0.000805	0.022628	947.908600	947.931228	1.049659
806	0.000806	0.022705	947.913293	947.935998	1.049665
807	0.000807	0.022782	947.917990	947.940772	1.049670
808	0.000808	0.022859	947.922691	947.945550	1.049675
809	0.000809	0.022936	947.927396	947.950332	1.049680
810	0.000810	0.023014	947.932105	947.955119	1.049685
811	0.000811	0.023091	947.936818	947.959909	1.049691
812	0.000812	0.023169	947.941535	947.964704	1.049696
813	0.000813	0.023247	947.946256	947.969503	1.049701
814	0.000814	0.023325	947.950981	947.974306	1.049706
815	0.000815	0.023404	947.955710	947.979113	1.049712
816	0.000816	0.023483	947.960442	947.983925	1.049717
817	0.000817	0.023561	947.965179	947.988740	1.049722
818	0.000818	0.023641	947.969920	947.993560	1.049727
819	0.000819	0.023720	947.974664	947.998384	1.049733
820	0.000820	0.023799	947.979413	948.003212	1.049738
821	0.000821	0.023879	947.984165	948.008044	1.049743
822	0.000822	0.023959	947.988922	948.012880	1.049748
823	0.000823	0.024039	947.993682	948.017721	1.049754
824	0.000824	0.024119	947.998446	948.022566	1.049759
825	0.000825	0.024200	948.003215	948.027414	1.049764
826	0.000826	0.024280	948.007987	948.032267	1.049769
827	0.000827	0.024361	948.012763	948.037124	1.049775
828	0.000828	0.024442	948.017543	948.041986	1.049780
829	0.000829	0.024524	948.022327	948.046851	1.049785
830	0.000830	0.024605	948.027115	948.051720	1.049791
831	0.000831	0.024687	948.031907	948.056594	1.049796
832	0.000832	0.024769	948.036703	948.061472	1.049801
833	0.000833	0.024851	948.041503	948.066354	1.049806
834	0.000834	0.024933	948.046307	948.071240	1.049812
835	0.000835	0.025016	948.051115	948.076130	1.049817
836	0.000836	0.025098	948.055927	948.081025	1.049822
837	0.000837	0.025181	948.060742	948.085923	1.049828
838	0.000838	0.025264	948.065562	948.090826	1.049833
839	0.000839	0.025348	948.070385	948.095733	1.049838
840	0.000840	0.025431	948.075213	948.100644	1.049844
841	0.000841	0.025515	948.080044	948.105559	1.049849
842	0.000842	0.025599	948.084880	948.110479	1.049855
843	0.000843	0.025683	948.089719	948.115402	1.049860
844	0.000844	0.025768	948.094562	948.120330	1.049865
845	0.000845	0.025852	948.099409	948.125262	1.049871
846	0.000846	0.025937	948.104261	948.130198	1.049876
847	0.000847	0.026022	948.109116	948.135138	1.049881
848	0.000848	0.026107	948.113975	948.140082	1.049887
849	0.000849	0.026193	948.118838	948.145030	1.049892
850	0.000850	0.026278	948.123704	948.149983	1.049897
851	0.000851	0.026364	948.128575	948.154940	1.049903
