Step	Time	Epot	Ekin	Etot	T
466	4.660000	-13.807757	6047.162904	6033.355146	0.999916
467	4.670000	-14.262959	6047.620358	6033.357399	0.999986
468	4.680000	-14.814343	6048.124051	6033.309708	1.000072
469	4.690000	-15.391142	6048.601308	6033.210166	1.000160
470	4.700000	-15.935482	6048.999107	6033.063625	1.000237
471	4.710000	-16.395428	6049.277044	6032.881616	1.000297
472	4.720000	-16.733818	6049.412130	6032.678312	1.000334
473	4.730000	-16.929624	6049.398965	6032.469342	1.000345
474	4.740000	-16.977252	6049.246994	6032.269742	1.000331
475	4.750000	-16.888461	6048.981830	6032.093369	1.000294
476	4.760000	-16.692805	6048.642132	6031.949328	1.000240
477	4.770000	-16.428016	6048.270424	6031.842408	1.000178
478	4.780000	-16.120933	6047.892310	6031.771377	1.000113
479	4.790000	-15.763938	6047.501381	6031.737443	1.000048
480	4.800000	-15.341213	6047.093711	6031.752498	0.999979
481	4.810000	-14.936660	6046.756061	6031.819401	0.999910
482	4.820000	-14.759934	6046.670431	6031.910496	0.999867
483	4.830000	-14.964318	6046.938719	6031.974402	0.999881
484	4.840000	-15.441246	6047.424247	6031.983001	0.999955
485	4.850000	-15.913779	6047.857224	6031.943445	1.000043
486	4.860000	-16.168007	6048.046477	6031.878469	1.000102
487	4.870000	-16.132155	6047.947632	6031.815477	1.000109
488	4.880000	-15.850015	6047.631108	6031.781093	1.000070
489	4.890000	-15.453842	6047.246344	6031.792502	1.000003
490	4.900000	-15.143174	6046.983745	6031.840571	0.999940
491	4.910000	-15.093614	6046.989640	6031.896026	0.999913
492	4.920000	-15.347800	6047.272212	6031.924412	0.999940
493	4.930000	-15.789470	6047.697177	6031.907707	1.000007
494	4.940000	-16.238050	6048.087375	6031.849325	1.000084
495	4.950000	-16.572948	6048.337112	6031.764164	1.000141
496	4.960000	-16.782046	6048.447852	6031.665806	1.000171
497	4.970000	-16.922889	6048.483706	6031.560817	1.000181
498	4.980000	-17.051092	6048.502183	6031.451091	1.000184
499	4.990000	-17.180669	6048.516875	6031.336206	1.000187
500	5.000000	-17.287651	6048.506960	6031.219309	1.000189
501	5.010000	-17.332873	6048.437883	6031.105011	1.000183
502	5.020000	-17.276584	6048.281998	6031.005414	1.000165
503	5.030000	-17.133128	6048.069131	6030.936004	1.000130
504	5.040000	-17.038890	6047.932453	6030.893563	1.000094
505	5.050000	-17.189808	6048.033842	6030.844034	1.000085
506	5.060000	-17.607952	6048.351730	6030.743778	1.000127
507	5.070000	-17.977640	6048.563880	6030.586239	1.000191
508	5.080000	-17.738516	6048.150349	6030.411833	1.000199
509	5.090000	-16.234502	6046.563600	6030.329098	1.000054
510	5.100000	-13.126113	6043.711135	6030.585021	0.999673
511	5.110000	-9.848138	6041.182542	6031.334404	0.999125
512	5.120000	-9.449057	6041.423406	6031.974349	0.998864
513	5.130000	-11.398420	6043.682544	6032.284123	0.999166
514	5.140000	-12.842902	6045.367075	6032.524173	0.999565
515	5.150000	-12.943003	6045.687268	6032.744266	0.999727
516	5.160000	-12.272131	6045.284814	6033.012682	0.999684
517	5.170000	-11.828358	6045.131067	6033.302709	0.999600
518	5.180000	-12.213398	6045.718359	6033.504961	0.999631
519	5.190000	-13.119086	6046.712786	6033.593700	0.999787
520	5.200000	-13.933328	6047.539260	6033.605932	0.999960
521	5.210000	-14.380163	6047.952547	6033.572384	1.000068
522	5.220000	-14.482896	6048.004625	6033.521728	1.000103
523	5.230000	-14.355567	6047.833810	6033.478243	1.000087
524	5.240000	-14.101913	6047.559338	6033.457425	1.000044
525	5.250000	-13.794421	6047.260742	6033.466321	0.999992
526	5.260000	-13.479000	6046.983490	6033.504490	0.999940
527	5.270000	-13.181285	6046.750376	6033.569091	0.999895
528	5.280000	-12.916454	6046.571939	6033.655484	0.999859
529	5.290000	-12.693802	6046.451111	6033.757309	0.999833
530	5.300000	-12.518242	6046.386596	6033.868354	0.999816
531	5.310000	-12.390539	6046.374122	6033.983584	0.999810
532	5.320000	-12.311381	6046.408816	6034.097434	0.999811
533	5.330000	-12.279627	6046.484489	6034.204862	0.999821
534	5.340000	-12.288625	6046.590976	6034.302351	0.999837
535	5.350000	-12.324615	6046.710277	6034.385662	0.999858
536	5.360000	-12.355219	6046.808863	6034.453644	0.999879
537	5.370000	-12.314418	6046.822654	6034.508237	0.999893
538	5.380000	-12.075650	6046.635850	6034.560200	0.999885
539	5.390000	-11.436526	6046.077303	6034.640777	0.999831
540	5.400000	-10.210157	6045.034197	6034.824040	0.999699
541	5.410000	-8.631480	6043.833047	6035.201567	0.999487
542	5.420000	-7.806487	6043.496647	6035.690160	0.999311
543	5.430000	-8.703616	6044.712430	6036.008815	0.999382
544	5.440000	-10.592348	6046.702431	6036.110083	0.999702
545	5.450000	-12.247539	6048.321987	6036.074448	1.000040
546	5.460000	-13.280106	6049.219325	6035.939219	1.000255
547	5.470000	-13.821601	6049.563622	6035.742021	1.000353
548	5.480000	-14.053799	6049.575682	6035.521883	1.000377
549	5.490000	-14.082939	6049.390318	6035.307379	1.000360
550	5.500000	-13.967409	6049.087149	6035.119739	1.000316
551	5.510000	-13.782902	6048.753859	6034.970957	1.000257
552	5.520000	-13.660365	6048.513666	6034.853301	1.000204
553	5.530000	-13.707075	6048.441095	6034.734020	1.000177
554	5.540000	-13.783401	6048.359027	6034.575625	1.000179
555	5.550000	-13.254760	6047.641337	6034.386577	1.000149
556	5.560000	-10.952145	6045.268632	6034.316487	0.999939
557	5.570000	-6.243308	6041.120732	6034.877424	0.999372
558	5.580000	-2.855199	6038.947149	6036.091950	0.998636
559	5.590000	-5.532050	6042.031020	6036.498970	0.998713
560	5.600000	-9.818159	6046.415632	6036.597473	0.999538
561	5.610000	-12.031067	6048.614252	6036.583185	1.000126
562	5.620000	-12.290020	6048.780402	6036.490382	1.000291
563	5.630000	-11.587425	6048.040888	6036.453463	1.000197
564	5.640000	-11.038140	6047.517032	6036.478892	1.000049
565	5.650000	-11.381305	6047.841698	6036.460393	1.000019
566	5.660000	-12.502930	6048.831757	6036.328827	1.000149
567	5.670000	-13.772939	6049.867555	6036.094616	1.000344
568	5.680000	-14.721535	6050.514715	6035.793180	1.000497
569	5.690000	-15.237154	6050.698846	6035.461693	1.000566
570	5.700000	-15.408394	6050.542057	6035.133664	1.000562
571	5.710000	-15.365666	6050.197387	6034.831722	1.000513
572	5.720000	-15.211492	6049.780908	6034.569415	1.000443
573	5.730000	-15.015334	6049.365728	6034.350394	1.000368
574	5.740000	-14.822043	6048.994751	6034.172708	1.000298
575	5.750000	-14.663306	6048.693559	6034.030252	1.000239
576	5.760000	-14.565301	6048.480512	6033.915211	1.000193
577	5.770000	-14.550330	6048.367083	6033.816753	1.000164
578	5.780000	-14.627007	6048.350425	6033.723418	1.000153
579	5.790000	-14.776702	6048.399700	6033.622998	1.000157
580	5.800000	-14.930302	6048.438869	6033.508567	1.000169
581	5.810000	-14.932166	6048.312369	6033.380203	1.000171
582	5.820000	-14.465103	6047.719638	6033.254536	1.000128
583	5.830000	-12.966583	6046.173542	6033.206959	0.999973
584	5.840000	-9.925421	6043.395806	6033.470385	0.999614
585	5.850000	-6.523832	6040.797700	6034.273868	0.999072
586	5.860000	-6.191535	6041.165908	6034.974373	0.998797
587	5.870000	-8.650195	6043.914687	6035.264491	0.999159
588	5.880000	-10.721796	6046.195198	6035.473402	0.999653
589	5.890000	-11.688485	6047.267354	6035.578869	0.999922
590	5.900000	-12.065294	6047.660101	6035.594808	1.000025
591	5.910000	-12.214973	6047.788167	6035.573194	1.000060
592	5.920000	-12.322283	6047.867072	6035.544789	1.000070
593	5.930000	-12.571550	6048.074221	6035.502671	1.000088
594	5.940000	-13.100490	6048.513758	6035.413268	1.000142
595	5.950000	-13.844922	6049.098212	6035.253289	1.000237
596	5.960000	-14.554359	6049.586041	6035.031682	1.000339
597	5.970000	-14.971388	6049.749155	6034.777768	1.000403
598	5.980000	-14.930331	6049.462435	6034.532104	1.000396
599	5.990000	-14.348511	6048.691940	6034.343429	1.000306
600	6.000000	-13.228709	6047.499605	6034.270896	1.000135
601	6.010000	-11.776626	6046.139199	6034.362574	0.999902
602	6.020000	-10.516836	6045.118245	6034.601409	0.999674
603	6.030000	-10.055767	6044.937151	6034.881383	0.999554
604	6.040000	-10.536422	6045.627596	6035.091174	0.999604
605	6.050000	-11.528876	6046.720454	6035.191578	0.999778
606	6.060000	-12.494714	6047.689360	6035.194646	0.999970
607	6.070000	-13.145255	6048.276507	6035.131252	1.000109
608	6.080000	-13.448699	6048.484061	6035.035362	1.000174
609	6.090000	-13.498673	6048.433896	6034.935223	1.000183
610	6.100000	-13.414777	6048.260789	6034.846013	1.000159
611	6.110000	-13.288299	6048.064385	6034.776085	1.000123
612	6.120000	-13.171827	6047.894130	6034.722303	1.000090
613	6.130000	-13.074042	6047.757250	6034.683208	1.000064
614	6.140000	-12.979794	6047.635884	6034.656089	1.000042
615	6.150000	-12.865792	6047.508567	6034.642775	1.000021
616	6.160000	-12.723433	6047.368291	6034.644858	0.999998
617	6.170000	-12.567045	6047.230668	6034.663623	0.999973
618	6.180000	-12.433259	6047.129592	6034.696334	0.999951
619	6.190000	-12.361608	6047.096769	6034.735161	0.999938
620	6.200000	-12.369223	6047.139678	6034.770454	0.999939
621	6.210000	-12.435443	6047.231754	6034.796311	0.999952
622	6.220000	-12.517767	6047.329739	6034.811972	0.999970
623	6.230000	-12.581968	6047.402183	6034.820215	0.999986
624	6.240000	-12.622711	6047.446961	6034.824250	0.999995
625	6.250000	-12.662675	6047.487765	6034.825090	1.000002
626	6.260000	-12.733839	6047.552922	6034.819083	1.000010
627	6.270000	-12.847393	6047.648722	6034.801330	1.000025
628	6.280000	-12.975043	6047.744274	6034.769230	1.000044
629	6.290000	-13.055620	6047.782975	6034.727355	1.000059
630	6.300000	-13.032666	6047.723166	6034.690500	1.000059
631	6.310000	-12.923716	6047.594743	6034.671027	1.000041
632	6.320000	-12.841536	6047.501772	6034.660236	1.000020
633	6.330000	-12.831604	6047.456830	6034.625226	1.000014
634	6.340000	-12.585083	6047.151127	6034.566044	1.000006
635	6.350000	-11.535814	6046.140850	6034.605036	0.999914
636	6.360000	-9.937886	6044.864822	6034.926936	0.999685
637	6.370000	-9.818428	6045.095286	6035.276857	0.999527
638	6.380000	-11.965362	6047.208121	6035.242759	0.999768
639	6.390000	-14.027541	6049.056003	6035.028462	1.000192
640	6.400000	-14.261997	6049.062710	6034.800713	1.000375
641	6.410000	-12.503636	6047.224353	6034.720718	1.000205
642	6.420000	-9.576331	6044.551938	6034.975607	0.999771
643	6.430000	-7.334684	6042.824925	6035.490240	0.999324
644	6.440000	-7.289184	6043.213906	6035.924722	0.999192
645	6.450000	-8.762735	6044.927924	6036.165189	0.999425
646	6.460000	-10.159097	6046.440351	6036.281254	0.999744
647	6.470000	-10.698219	6047.015188	6036.316969	0.999935
648	6.480000	-10.240710	6046.601375	6036.360664	0.999948
649	6.490000	-9.101147	6045.655026	6036.553879	0.999808
650	6.500000	-8.469913	6045.316333	6036.846420	0.999649
651	6.510000	-9.398097	6046.385032	6036.986935	0.999701
652	6.520000	-11.322871	6048.259419	6036.936549	0.999988
653	6.530000	-13.233081	6049.965503	6036.732422	1.000318
654	6.540000	-14.690621	6051.089238	6036.398617	1.000564
655	6.550000	-15.624151	6051.611061	6035.986909	1.000702
656	6.560000	-16.105921	6051.654736	6035.548815	1.000744
657	6.570000	-16.246737	6051.369516	6035.122779	1.000718
658	6.580000	-16.136038	6050.870204	6034.734166	1.000647
659	6.590000	-15.818944	6050.222038	6034.403094	1.000546
660	6.600000	-15.309431	6049.450118	6034.140686	1.000424
661	6.610000	-14.569994	6048.520300	6033.950305	1.000283
662	6.620000	-13.410890	6047.254295	6033.843405	1.000108
663	6.630000	-11.472519	6045.389429	6033.916910	0.999855
664	6.640000	-9.049661	6043.412873	6034.363212	0.999492
665	6.650000	-8.327135	6043.242746	6034.915611	0.999228
666	6.660000	-10.334634	6045.395984	6035.061350	0.999438
667	6.670000	-12.561848	6047.610410	6035.048562	0.999899
668	6.680000	-13.552274	6048.559018	6035.006744	1.000171
669	6.690000	-13.820554	6048.743010	6034.922455	1.000234
670	6.700000	-14.046899	6048.825274	6034.778375	1.000241
671	6.710000	-14.236132	6048.828145	6034.592013	1.000258
672	6.720000	-13.965879	6048.393605	6034.427726	1.000235
673	6.730000	-12.961843	6047.336575	6034.374732	1.000109
674	6.740000	-11.510840	6046.019654	6034.508814	0.999882
675	6.750000	-10.575185	6045.342310	6034.767125	0.999673
676	6.760000	-10.983050	6045.935366	6034.952316	0.999655
677	6.770000	-12.412699	6047.394626	6034.981927	0.999858
678	6.780000	-13.998803	6048.877612	6034.878810	1.000135
679	6.790000	-15.278310	6049.942169	6034.663859	1.000360
680	6.800000	-16.177514	6050.545920	6034.368405	1.000502
681	6.810000	-16.743418	6050.770545	6034.027127	1.000571
682	6.820000	-17.003374	6050.676211	6033.672838	1.000582
683	6.830000	-16.913593	6050.247494	6033.333900	1.000540
684	6.840000	-16.322572	6049.369153	6033.046580	1.000436
685	6.850000	-14.977268	6047.854678	6032.877410	1.000241
686	6.860000	-12.756413	6045.704001	6032.947589	0.999925
687	6.870000	-10.310691	6043.631260	6033.320569	0.999526
688	6.880000	-8.938021	6042.668186	6033.730165	0.999242
689	6.890000	-8.123448	6042.132324	6034.008876	0.999191
690	6.900000	-5.759628	6040.445683	6034.686055	0.999050
691	6.910000	-4.315766	6040.194200	6035.878434	0.998710
692	6.920000	-8.490978	6044.545155	6036.054177	0.999059
693	6.930000	-13.528917	6049.400758	6035.871841	1.000040
694	6.940000	-15.879022	6051.453819	6035.574797	1.000638
695	6.950000	-15.976296	6051.143301	6035.167006	1.000751
696	6.960000	-14.420379	6049.280270	6034.859891	1.000547
697	6.970000	-11.864430	6046.762078	6034.897648	1.000133
698	6.980000	-10.245724	6045.439523	6035.193799	0.999722
699	6.990000	-11.216142	6046.480354	6035.264212	0.999694
700	7.000000	-13.305042	6048.445612	6035.140570	1.000026
701	7.010000	-14.728224	6049.682000	6034.953776	1.000327
702	7.020000	-15.267966	6049.989313	6034.721348	1.000445
703	7.030000	-15.277743	6049.759675	6034.481932	1.000436
704	7.040000	-15.042630	6049.313681	6034.271050	1.000368
705	7.050000	-14.706376	6048.811816	6034.105440	1.000281
706	7.060000	-14.327638	6048.317704	6033.990066	1.000193
707	7.070000	-13.927241	6047.852080	6033.924839	1.000109
708	7.080000	-13.514771	6047.421650	6033.906879	1.000031
709	7.090000	-13.105927	6047.038537	6033.932610	0.999959
710	7.100000	-12.729749	6046.726848	6033.997100	0.999898
711	7.110000	-12.429751	6046.519546	6034.089794	0.999851
712	7.120000	-12.248397	6046.445071	6034.196674	0.999826
713	7.130000	-12.204656	6046.505739	6034.301083	0.999824
714	7.140000	-12.274394	6046.663704	6034.389310	0.999845
715	7.150000	-12.387273	6046.842725	6034.455452	0.999878
716	7.160000	-12.438754	6046.940269	6034.501515	0.999907
717	7.170000	-12.298061	6046.841048	6034.542987	0.999912
718	7.180000	-11.835204	6046.446440	6034.611236	0.999875
719	7.190000	-11.012758	6045.767034	6034.754276	0.999781
720	7.200000	-10.078425	6045.083056	6035.004631	0.999649
721	7.210000	-9.622123	6044.925500	6035.303377	0.999556
722	7.220000	-10.053565	6045.577116	6035.523551	0.999597
723	7.230000	-11.051906	6046.673367	6035.621461	0.999769
724	7.240000	-11.987678	6047.612906	6035.625228	0.999962
725	7.250000	-12.501080	6048.069194	6035.568114	1.000089
726	7.260000	-12.479789	6047.966806	6035.487017	1.000122
727	7.270000	-11.824506	6047.260250	6035.435744	1.000058
728	7.280000	-10.404464	6045.907556	6035.503092	0.999886
729	7.290000	-8.438641	6044.248264	6035.809623	0.999608
730	7.300000	-7.137520	6043.438756	6036.301236	0.999344
731	7.310000	-7.796392	6044.440139	6036.643748	0.999346
732	7.320000	-9.721492	6046.475657	6036.754165	0.999658
733	7.330000	-11.426033	6048.156225	6036.730192	1.000011
734	7.340000	-12.384903	6048.994569	6036.609666	1.000228
735	7.350000	-12.688449	6049.127594	6036.439145	1.000304
736	7.360000	-12.472421	6048.745946	6036.273525	1.000278
737	7.370000	-11.788370	6047.957657	6036.169287	1.000176
738	7.380000	-10.718951	6046.897940	6036.178990	1.000011
739	7.390000	-9.558729	6045.879116	6036.320387	0.999817
740	7.400000	-8.781555	6045.321443	6036.539888	0.999665
741	7.410000	-8.654325	6045.410139	6036.755814	0.999623
742	7.420000	-9.041834	6045.972269	6036.930436	0.999688
743	7.430000	-9.718769	6046.758029	6037.039261	0.999810
744	7.440000	-10.536943	6047.596333	6037.059389	0.999955
745	7.450000	-11.342400	6048.335687	6036.993287	1.000096
746	7.460000	-11.987323	6048.852914	6036.865591	1.000208
747	7.470000	-12.405877	6049.108226	6036.702349	1.000275
748	7.480000	-12.609525	6049.135659	6036.526133	1.000298
749	7.490000	-12.634844	6048.991202	6036.356358	1.000286
750	7.500000	-12.516382	6048.723476	6036.207094	1.000249
751	7.510000	-12.278617	6048.370103	6036.091487	1.000194
752	7.520000	-11.953980	6047.972088	6036.018108	1.000127
753	7.530000	-11.605243	6047.595000	6035.989757	1.000057
754	7.540000	-11.329835	6047.327144	6035.997308	0.999998
755	7.550000	-11.220484	6047.240713	6036.020229	0.999965
756	7.560000	-11.302696	6047.338723	6036.036027	0.999967
757	7.570000	-11.512693	6047.544037	6036.031344	0.999996
758	7.580000	-11.747161	6047.752938	6036.005777	1.000035
759	7.590000	-11.937546	6047.903028	6035.965481	1.000067
760	7.600000	-12.078788	6047.994681	6035.915893	1.000087
761	7.610000	-12.206004	6048.065655	6035.859650	1.000099
762	7.620000	-12.361332	6048.154421	6035.793089	1.000112
763	7.630000	-12.558359	6048.272084	6035.713725	1.000130
764	7.640000	-12.780659	6048.400964	6035.620305	1.000152
765	7.650000	-12.999338	6048.512691	6035.513353	1.000174
766	7.660000	-13.189222	6048.586551	6035.397330	1.000191
767	7.670000	-13.342098	6048.618551	6035.276452	1.000200
768	7.680000	-13.459473	6048.614308	6035.154835	1.000202
769	7.690000	-13.546999	6048.581758	6035.034759	1.000199
770	7.700000	-13.608578	6048.528093	6034.919514	1.000191
771	7.710000	-13.645027	6048.455047	6034.810020	1.000180
772	7.720000	-13.650182	6048.358568	6034.708385	1.000166
773	7.730000	-13.614637	6048.233668	6034.619031	1.000147
774	7.740000	-13.536814	6048.082411	6034.545597	1.000123
775	7.750000	-13.432391	6047.923539	6034.491148	1.000095
776	7.760000	-13.343686	6047.797919	6034.454232	1.000069
777	7.770000	-13.331506	6047.757446	6034.425940	1.000052
778	7.780000	-13.441576	6047.833827	6034.392251	1.000055
779	7.790000	-13.668568	6048.008664	6034.340095	1.000078
780	7.800000	-13.949215	6048.212954	6034.263739	1.000114
781	7.810000	-14.191209	6048.358580	6034.167371	1.000148
782	7.820000	-14.311547	6048.371818	6034.060271	1.000165
783	7.830000	-14.235023	6048.193167	6033.958144	1.000155
784	7.840000	-13.873339	6047.756273	6033.882933	1.000106
785	7.850000	-13.131383	6047.003203	6033.871820	1.000008
786	7.860000	-12.029582	6046.008172	6033.978590	0.999853
787	7.870000	-10.951189	6045.169085	6034.217896	0.999677
788	7.880000	-10.568306	6045.055014	6034.486708	0.999576
789	7.890000	-11.069443	6045.729292	6034.659849	0.999635
790	7.900000	-11.813510	6046.550571	6034.737061	0.999793
791	7.910000	-12.098888	6046.884184	6034.785296	0.999908
792	7.920000	-11.803381	6046.677751	6034.874371	0.999912
793	7.930000	-11.438996	6046.459152	6035.020156	0.999850
794	7.940000	-11.765929	6046.899294	6035.133365	0.999847
795	7.950000	-13.048564	6048.148749	6035.100185	0.999998
796	7.960000	-14.786540	6049.683857	6034.897317	1.000263
797	7.970000	-16.293550	6050.858747	6034.565197	1.000516
798	7.980000	-17.186448	6051.346306	6034.159859	1.000666
799	7.990000	-17.363463	6051.108603	6033.745139	1.000688
800	8.000000	-16.843832	6050.237523	6033.393690	1.000590
801	8.010000	-15.766507	6048.941590	6033.175083	1.000395
802	8.020000	-14.500710	6047.612171	6033.111461	1.000153
803	8.030000	-13.499968	6046.644899	6033.144931	0.999944
804	8.040000	-12.811846	6046.037181	6033.225335	0.999817
805	8.050000	-12.087163	6045.471450	6033.384287	0.999726
806	8.060000	-11.257730	6044.905292	6033.647562	0.999620
807	8.070000	-10.765169	6044.725777	6033.960609	0.999536
808	8.080000	-11.027462	6045.252355	6034.224893	0.999558
809	8.090000	-11.961771	6046.335868	6034.374097	0.999707
810	8.100000	-13.116648	6047.515813	6034.399166	0.999919
811	8.110000	-14.070251	6048.396772	6034.326521	1.000107
812	8.120000	-14.627559	6048.824313	6034.196754	1.000221
813	8.130000	-14.785725	6048.836093	6034.050369	1.000256
814	8.140000	-14.633217	6048.554781	6033.921565	1.000228
815	8.150000	-14.282638	6048.113745	6033.831107	1.000161
816	8.160000	-13.827725	6047.615520	6033.787795	1.000076
817	8.170000	-13.315538	6047.109382	6033.793844	0.999989
818	8.180000	-12.748527	6046.602628	6033.854101	0.999901
819	8.190000	-12.149217	6046.124328	6033.975111	0.999814
820	8.200000	-11.651296	6045.800575	6034.149279	0.999737
821	8.210000	-11.470120	6045.805453	6034.335333	0.999703
822	8.220000	-11.682523	6046.164490	6034.481967	0.999737
823	8.230000	-12.106234	6046.678677	6034.572443	0.999821
824	8.240000	-12.479098	6047.098645	6034.619547	0.999909
825	8.250000	-12.658012	6047.301579	6034.643567	0.999964
826	8.260000	-12.638466	6047.300332	6034.661866	0.999980
827	8.270000	-12.476332	6047.164451	6034.688119	0.999965
828	8.280000	-12.229809	6046.962087	6034.732278	0.999933
829	8.290000	-11.942989	6046.741045	6034.798056	0.999895
830	8.300000	-11.642719	6046.528810	6034.886091	0.999856
831	8.310000	-11.343914	6046.338417	6034.994503	0.999821
832	8.320000	-11.049872	6046.171848	6035.121976	0.999790
833	8.330000	-10.762789	6046.029064	6035.266275	0.999762
834	8.340000	-10.491997	6045.916620	6035.424623	0.999740
835	8.350000	-10.252405	6045.846069	6035.593664	0.999723
836	8.360000	-10.062477	6045.830035	6035.767558	0.999715
837	8.370000	-9.938884	6045.877508	6035.938624	0.999717
838	8.380000	-9.886238	6045.987676	6036.101439	0.999731
839	8.390000	-9.896649	6046.144988	6036.248339	0.999755
840	8.400000	-9.948125	6046.325103	6036.376978	0.999785
841	8.410000	-10.019476	6046.505941	6036.486465	0.999817
842	8.420000	-10.095454	6046.673245	6036.577791	0.999848
843	8.430000	-10.168317	6046.821293	6036.652976	0.999876
844	8.440000	-10.237619	6046.951325	6036.713706	0.999900
845	8.450000	-10.306354	6047.068538	6036.762184	0.999921
846	8.460000	-10.381007	6047.179621	6036.798613	0.999941
847	8.470000	-10.463730	6047.286624	6036.822894	0.999960
848	8.480000	-10.552170	6047.387781	6036.835610	0.999978
849	8.490000	-10.641962	6047.480030	6036.838067	0.999995
850	8.500000	-10.725371	6047.555934	6036.830563	1.000010
851	8.510000	-10.788171	6047.604397	6036.816226	1.000022
852	8.520000	-10.813825	6047.611949	6036.798124	1.000027
853	8.530000	-10.784104	6047.565892	6036.781788	1.000025
854	8.540000	-10.687481	6047.461384	6036.773902	1.000012
855	8.550000	-10.526398	6047.308220	6036.781822	0.999990
856	8.560000	-10.327988	6047.137055	6036.809067	0.999960
857	8.570000	-10.146543	6047.001439	6036.854896	0.999931
858	8.580000	-10.052432	6046.962617	6036.910185	0.999914
859	8.590000	-10.097166	6047.056609	6036.959443	0.999918
860	8.600000	-10.278765	6047.266685	6036.987920	0.999946
861	8.610000	-10.536523	6047.524563	6036.988039	0.999990
862	8.620000	-10.781051	6047.741573	6036.960522	1.000034
863	8.630000	-10.928791	6047.846583	6036.917792	1.000065
864	8.640000	-10.936513	6047.809842	6036.873329	1.000072
865	8.650000	-10.808214	6047.651981	6036.843767	1.000054
866	8.660000	-10.609136	6047.448272	6036.839136	1.000020
867	8.670000	-10.467867	6047.325731	6036.857864	0.999987
868	8.680000	-10.546313	6047.424104	6036.877791	0.999980
869	8.690000	-10.954229	6047.818154	6036.863926	1.000021
870	8.700000	-11.671619	6048.457861	6036.786242	1.000114
871	8.710000	-12.559717	6049.191925	6036.632208	1.000238
872	8.720000	-13.450379	6049.855228	6036.404849	1.000365
873	8.730000	-14.220347	6050.340251	6036.119904	1.000467
874	8.740000	-14.810848	6050.607792	6035.796944	1.000533
875	8.750000	-15.198968	6050.655640	6035.456672	1.000561
876	8.760000	-15.363879	6050.483883	6035.120004	1.000551
877	8.770000	-15.264938	6050.074797	6034.809859	1.000503
878	8.780000	-14.836452	6049.391165	6034.554713	1.000411
879	8.790000	-14.020845	6048.412064	6034.391219	1.000269
880	8.800000	-12.849372	6047.206756	6034.357385	1.000076
881	8.810000	-11.541710	6046.012802	6034.471092	0.999857
882	8.820000	-10.506706	6045.203868	6034.697163	0.999668
883	8.830000	-10.108582	6045.063110	6034.954528	0.999578
884	8.840000	-10.396743	6045.567383	6035.170640	0.999614
885	8.850000	-11.141887	6046.449311	6035.307424	0.999744
886	8.860000	-12.071367	6047.420028	6035.348661	0.999913
887	8.870000	-12.986555	6048.282495	6035.295940	1.000077
888	8.880000	-13.757170	6048.923960	6035.166791	1.000210
889	8.890000	-14.311576	6049.299532	6034.987956	1.000299
890	8.900000	-14.639628	6049.425794	6034.786166	1.000341
891	8.910000	-14.775322	6049.359036	6034.583714	1.000343
892	8.920000	-14.771093	6049.166559	6034.395466	1.000318
893	8.930000	-14.677022	6048.908565	6034.231544	1.000277
894	8.940000	-14.534389	6048.629550	6034.095161	1.000229
895	8.950000	-14.371374	6048.358429	6033.987055	1.000180
896	8.960000	-14.205495	6048.109794	6033.904300	1.000135
897	8.970000	-14.031411	6047.873248	6033.841837	1.000094
898	8.980000	-13.789544	6047.586286	6033.796743	1.000053
899	8.990000	-13.327217	6047.103887	6033.776670	0.999996
900	9.000000	-12.394247	6046.215137	6033.820891	0.999889
901	9.010000	-10.844273	6044.868457	6034.024184	0.999698
902	9.020000	-9.231653	6043.683191	6034.451538	0.999447
903	9.030000	-8.937068	6043.829801	6034.892733	0.999317
904	9.040000	-10.338931	6045.446047	6035.107116	0.999492
905	9.050000	-12.160372	6047.315164	6035.154792	0.999837
906	9.060000	-13.463482	6048.558420	6035.094938	1.000116
907	9.070000	-14.181522	6049.130593	6034.949071	1.000266
908	9.080000	-14.432792	6049.179542	6034.746750	1.000318
909	9.090000	-14.071941	6048.597564	6034.525623	1.000286
910	9.100000	-12.522382	6046.894004	6034.371623	1.000123
911	9.110000	-9.114030	6043.690731	6034.576701	0.999719
912	9.120000	-5.297373	6040.745580	6035.448208	0.999086
913	9.130000	-5.366242	6041.443358	6036.077116	0.998802
914	9.140000	-8.272302	6044.545981	6036.273679	0.999262
915	9.150000	-10.287669	6046.755231	6036.467562	0.999767
916	9.160000	-11.313540	6047.856321	6036.542781	1.000011
917	9.170000	-12.188350	6048.655638	6036.467288	1.000151
918	9.180000	-13.050746	6049.338968	6036.288222	1.000280
919	9.190000	-13.698134	6049.755593	6036.057459	1.000379
920	9.200000	-14.035182	6049.844092	6035.808909	1.000421
921	9.210000	-14.106147	6049.676136	6035.569989	1.000410
922	9.220000	-14.011441	6049.369061	6035.357620	1.000364
923	9.230000	-13.852195	6049.032195	6035.180000	1.000304
924	9.240000	-13.714414	6048.748628	6035.034214	1.000248
925	9.250000	-13.655277	6048.566512	6034.911236	1.000206
926	9.260000	-13.692436	6048.491059	6034.798624	1.000183
927	9.270000	-13.799300	6048.487009	6034.687709	1.000178
928	9.280000	-13.921997	6048.496705	6034.574708	1.000181
929	9.290000	-14.002033	6048.463525	6034.461492	1.000181
930	9.300000	-13.992852	6048.350129	6034.357277	1.000170
